event_slug;event_name;date;city;country;sport;distance;official_url;completion_score;priority;missing_count;missing_fields;present_fields;has_detail_record;last_checked;verification_status
nordhorner-meile-2026;Nordhorner Meile;12.09.2026;Nordhorn;Germany;Running;5 km, 10 km;https://nordhorner-meile.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
sportmeilen-run-rosstal-2026;Sportmeilen Run Rosstal;12.09.2026;Roßtal;Germany;Running;10 km;https://tsv-rosstal.de/blog/2026/05/13/sportmeilen-run/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
zeuthener-jedermannslauf-eichwalde-2026;Zeuthener Jedermannslauf - Eichwalde;13.09.2026;Eichwalde;Germany;Running;5 km, 10 km;https://asv-zeuthen.de/jedermannslauf/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
brooks-ruhr-trail-run-hagen-2026;Brooks Ruhr Trail Run - Hagen;13.09.2026;Hagen;Germany;Running;10 km;https://brooks-ruhr-trail-run.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
zwickau-triathlon-2026;Zwickau Triathlon;13.09.2026;Zwickau;Germany;Triathlon;Middle Distance Triathlon;https://zwickau-triathlon.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
bruckenlauf-halbmarathon-des-asv-koln-2026;Brückenlauf Halbmarathon des ASV Köln;13.09.2026;Köln;Germany;Running;10 km, Half Marathon;https://www.asv-koeln.de/events/bruckenlauf;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
weplauf-huckelhoven-2026;Weplauf Hückelhoven;13.09.2026;Hückelhoven;Germany;Running;5 km, 10 km, Half Marathon, Marathon;https://www.wep-lauf.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
algemarin-sv3sathlon-muhltal-2026;Algemarin SV3sathlon - Mühltal;13.09.2026;Mühltal;Germany;Triathlon;Triathlon;https://sv3sathlon.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
laufend-glauben-laufwallfahrt-werl-2026;Laufend Glauben Laufwallfahrt - Werl;13.09.2026;Werl;Germany;Running;5 km;https://djk-werl.de/kalender/erste-laufwallfahrt-in-nrw/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
kreuzberger-viertelmarathon-berlin-2026;Kreuzberger Viertelmarathon - Berlin;13.09.2026;Berlin;Germany;Running;5 km, 10 km, Marathon;https://tib1848ev.de/verein/events/40-kreuzberger-viertelmarathon/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
bitburger-stadtlauf-2026;Bitburger Stadtlauf;13.09.2026;Bitburg;Germany;Running;5 km, 10 km;http://www.stadtlauf-bitburg.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
city-move-bielefeld-2026;City Move Bielefeld;13.09.2026;Bielefeld;Germany;Running;10 km;https://www.bielefeld.jetzt/citymove;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
werner-bunger-gedenklauf-havelland-2026;Werner-Bünger-Gedenklauf - Havelland;13.09.2026;Havelland;Germany;Running;5 km;https://www.rathenow.de/kultur-tourismus/veranstaltungskalender/alle-events-im-ueberblick/veranstaltung/detail/werner-buenger-gedenklauf/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
womens-run-siegen-2026;Womens-Run-Siegen;13.09.2026;Siegen;Germany;Running;10 km;https://www.siegener-womensrun.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
herbstkammlauf-klingenthal-2026;Herbstkammlauf - Klingenthal;13.09.2026;Klingenthal;Germany;Running;5 km, 10 km;https://vsc-klingenthal.de/veranstaltungen/36-herbstkammlauf-2-copy/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
forderturmlauf-essen-2026;Förderturmlauf - Essen;17.09.2026;Essen;Germany;Running;5 km;https://foerderturmlauf.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
delbrucker-katharinenlauf-2026;Delbrücker Katharinenlauf;18.09.2026;Delbrück;Germany;Running;5 km, 10 km;https://www.rw-bentfeld.de/katharinenlauf/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
ladage-lauf-wennigsen-deister-2026;Ladage Lauf - Wennigsen (Deister);19.09.2026;Wennigsen (Deister);Germany;Running;5 km, 10 km;https://lauf.edeka-ladage.de;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
hochhausmarathon-koln-2026;Hochhausmarathon Köln;19.09.2026;Köln;Germany;Running;Marathon;https://hochhausmarathon-koeln.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
center-run-posna-park-grossposna-2026;Center Run - Pösna Park - Großpösna;19.09.2026;Großpösna;Germany;Running;5 km, 10 km;https://center-run.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
muhlenlauf-in-laar-2026;Mühlenlauf in Laar;19.09.2026;Laar;Germany;Running;5 km, 10 km;https://sv-grenzland.de/muehlenlauf;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
arberland-ultra-trail-bodenmais-2026;Arberland Ultra Trail - Bodenmais;19.09.2026;Bodenmais;Germany;Ultramarathon;Half Marathon, Marathon, 102 km, 66 km, 47 km;https://www.woidlaeufer.de/;0;high;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
messelauf-lauda-konigshofen-2026;Messelauf Lauda-Königshofen;19.09.2026;Lauda-Königshofen;Germany;Running;5 km, 10 km;https://www.messelauf.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
stadtparklauf-sondershausen-2026;Stadtparklauf Sondershausen;19.09.2026;Sondershausen;Germany;Running;5 km, 10 km;https://www.glueckauf-sondershausen.de/stadtparklauf;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
obernzenner-seelauf-2026;Obernzenner Seelauf;19.09.2026;Obernzenn;Germany;Running;10 km;https://www.tsvobernzenn.de/abteilungen/seelauf/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
freimarktslauf-garrel-2026;Freimarktslauf Garrel;19.09.2026;Garrel;Germany;Running;5 km, 10 km;https://freimarktslauf.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
klausdorfer-kranichlauf-2026;Klausdorfer Kranichlauf;19.09.2026;Klausdorf;Germany;Running;10 km;https://www.klausdorfer-sc.de/kranichlauf/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
belchen-berglauf-schonau-im-schwarzwald-2026;Belchen-Berglauf - Schönau im Schwarzwald;19.09.2026;Schönau im Schwarzwald;Germany;Running;10 km;http://www.belchenberglauf.tus-schoenau.de/;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
stadtwald-cross-in-lutherstadt-wittenberg-2026;Stadtwald-Cross in Lutherstadt Wittenberg;19.09.2026;Lutherstadt Wittenberg;Germany;Running;10 km;https://www.stadtwald-wittenberg.de/stadtwald-cross;0;medium;13;entry_fee, registration_status, registration_deadline, start_time, cutoff, elevation, course_info, race_day_info, travel_info, weather_info, statistics, faq, sources;;false;2026-06-18;unclear
